url,класс,код,в sitemap,lastmod,разрешён robots,robots-мета,canonical,hreflang,глубина от /,входящих ссылок,title
https://rusofacilapp.com/ru/stories/cmsxtqo39004rqwncffoewppr,рассказ,200,да,2026-08-24T20:03:09.335Z,да,,на себя,3,2,2,Пять минут до автобуса — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq39w000pqwnc9q3uvwdi,рассказ,200,да,2026-08-24T20:03:02.161Z,да,,на себя,3,2,1,Прыжок — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqc5x002eqwncifjk807j,рассказ,200,да,2026-08-24T20:03:03.932Z,да,,на себя,3,2,2,Собака в автобусе — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqkhy003xqwnc11kyf3n9,рассказ,200,да,2026-08-24T20:03:07.508Z,да,,на себя,3,2,2,Сломанные наушники — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqpca004wqwncmma2h364,рассказ,200,да,2026-08-24T20:03:09.617Z,да,,на себя,3,2,2,Разговор без слов — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqv6h0065qwncc983nl50,рассказ,200,да,2026-08-24T20:03:13.272Z,да,,на себя,3,2,2,Разница во времени — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqjbc003sqwncrmhd7h2u,рассказ,200,да,2026-08-24T20:03:07.217Z,да,,на себя,3,2,3,Соревнование по чтению — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr8ab008nqwnchyyexdj8,рассказ,200,да,2026-08-24T20:03:19.826Z,да,,на себя,3,2,4,Чужое место в поезде — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmt07mslu0001bancw3zzf3m2,рассказ,200,да,2026-08-24T20:03:20.386Z,да,,на себя,3,2,3,Чужое пальто из химчистки — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqwxs006fqwnc1rhy8xtx,рассказ,200,да,2026-08-24T20:03:13.842Z,да,,на себя,3,2,4,Собака с характером — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqn5u004hqwncphtook2c,рассказ,200,да,2026-08-24T20:03:08.691Z,да,,на себя,3,2,1,Торт с чужим именем — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqdlq002mqwncsakh63mr,рассказ,200,да,2026-08-24T20:03:04.402Z,да,,на себя,3,2,2,Утерянный багаж — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq0d30004qwnca6mpt9il,рассказ,200,да,2026-08-24T20:03:01.182Z,да,,на себя,3,2,2,Филипок — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqa6y0020qwnclvpzdij8,рассказ,200,да,2026-08-24T20:03:03.337Z,да,,на себя,3,2,2,Утренняя пробежка — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqaaz0021qwnce074faot,рассказ,200,да,2026-08-24T20:03:03.398Z,да,,на себя,3,2,2,Соседский шум — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqlgm0047qwncduiuzent,рассказ,200,да,2026-08-24T20:03:08.087Z,да,,на себя,3,2,2,Чужой рюкзак — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr0vj0074qwnc4oin17ky,рассказ,200,да,2026-08-24T20:03:15.552Z,да,,на себя,3,2,2,Шумные соседи — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr43z007uqwnc9zbq75jk,рассказ,200,да,2026-08-24T20:03:17.102Z,да,,на себя,3,2,1,Волонтёры в приюте для животных — рассказ на русском (B1)
https://rusofacilapp.com/ru/stories/cmsxtqo6n004sqwncqc1mvg77,рассказ,200,да,2026-08-24T20:03:09.391Z,да,,на себя,3,2,1,Вторая жизнь лампы — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqz9c006vqwncjqrsig1n,рассказ,200,да,2026-08-24T20:03:14.944Z,да,,на себя,3,2,3,Внук слесаря — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqjea003tqwncsovfwkv3,рассказ,200,да,2026-08-24T20:03:07.272Z,да,,на себя,3,2,3,Доклад без слайдов — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqqcq0057qwncdsb2y07o,рассказ,200,да,2026-08-24T20:03:10.247Z,да,,на себя,3,2,4,Деталь от соперников — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqmqm004dqwnckehgd4ir,рассказ,200,да,2026-08-24T20:03:08.451Z,да,,на себя,3,2,3,Замена на поле — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqccm002gqwnc5yzojutr,рассказ,200,да,2026-08-24T20:03:04.038Z,да,,на себя,3,2,1,Велосипед на чердаке — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqb8r0024qwncl9dv96wh,рассказ,200,да,2026-08-24T20:03:03.581Z,да,,на себя,3,2,2,Экзамен по вождению — рассказ на русском (A2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr2no007fqwncydf3da07,рассказ,200,да,2026-08-24T20:03:16.212Z,да,,на себя,3,2,2,Заявка на визу — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq3ej000qqwncm23ngvo6,рассказ,200,да,2026-08-24T20:03:02.218Z,да,,на себя,3,2,2,Злоумышленник — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq5nd0015qwncrr4do8de,рассказ,200,да,2026-08-24T20:03:02.843Z,да,,на себя,3,2,4,Ворона и Лисица — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqkl5003yqwncaq8f79a2,рассказ,200,да,2026-08-24T20:03:07.567Z,да,,на себя,3,2,3,Гроза на озере — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqsl3005mqwnc8vzrl1iy,рассказ,200,да,2026-08-24T20:03:11.127Z,да,,на себя,3,2,4,Авария в подвале — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr7xl008jqwncfur5j96z,рассказ,200,да,2026-08-24T20:03:19.599Z,да,,на себя,3,2,1,Забастовка в день важного собеседования — рассказ на русском (B1)
https://rusofacilapp.com/ru/stories/cmsxtq3m8000sqwncldr4gsfr,рассказ,200,да,2026-08-17T22:47:05.936Z,да,,на себя,3,2,1,Кавказский пленник — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq2fa000hqwncweeepbo4,рассказ,200,да,2026-08-24T20:03:01.769Z,да,,на себя,3,2,2,Лев и собачка — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr8cu008oqwncbps8qfne,рассказ,200,да,2026-08-24T20:03:19.881Z,да,,на себя,3,2,1,Ночь перед юбилеем кафе — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq4ow000wqwncjc1k6wny,рассказ,200,да,2026-08-24T20:03:02.330Z,да,,на себя,3,2,3,Кофе на вынос — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqrjp005cqwnc5uva7go1,рассказ,200,да,2026-08-24T20:03:10.539Z,да,,на себя,3,2,2,Забытая посылка — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr34n007kqwnc8dk3qz3o,рассказ,200,да,2026-08-24T20:03:16.484Z,да,,на себя,3,2,2,Курс первой помощи — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr3m1007pqwnc55ibs7pf,рассказ,200,да,2026-08-24T20:03:16.790Z,да,,на себя,3,2,2,Курсы кройки и шитья — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqpvn0052qwncp8uknaql,рассказ,200,да,2026-08-24T20:03:09.955Z,да,,на себя,3,2,4,Не самый большой кабачок — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqvwu0066qwncw3t8zanr,рассказ,200,да,2026-08-24T20:03:13.328Z,да,,на себя,3,2,2,Мастер с детской площадки — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqc2h002dqwncb0r9uqmw,рассказ,200,да,2026-08-24T20:03:03.876Z,да,,на себя,3,2,1,Одна варежка — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqi69003hqwnc40kj8i7m,рассказ,200,да,2026-08-24T20:03:06.510Z,да,,на себя,3,2,3,Общий огород — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq9nu001vqwnc87sy3h1l,рассказ,200,да,2026-08-24T20:03:03.011Z,да,,на себя,3,2,3,Найденный кошелёк — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqu9n005wqwncbt7mma3z,рассказ,200,да,2026-08-24T20:03:12.732Z,да,,на себя,3,2,4,Папа по видеосвязи — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr6e80089qwnc7kp6cjyp,рассказ,200,да,2026-08-24T20:03:18.987Z,да,,на себя,3,2,2,Первая смена в кофейне — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmt07mslv0002bancd477xu7v,рассказ,200,да,2026-08-24T20:03:20.444Z,да,,на себя,3,2,3,Первый полумарафон — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq9km001uqwnc6jvq1hak,рассказ,200,да,2026-08-24T20:03:02.957Z,да,,на себя,3,2,1,Пожарные собаки — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq9rg001wqwncj1e3o9nk,рассказ,200,да,2026-08-24T20:03:03.070Z,да,,на себя,3,2,3,Первый шаг на сцену — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqtqn005rqwncwo5fmddv,рассказ,200,да,2026-08-24T20:03:11.443Z,да,,на себя,3,2,4,Одна и та же идея — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq3hq000rqwncapblli6q,рассказ,200,да,2026-08-24T20:03:02.274Z,да,,на себя,3,2,2,Пересолил — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqizk003pqwncxbgc0dm8,рассказ,200,да,2026-08-24T20:03:07.016Z,да,,на себя,3,2,3,Порванная струна — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmszq4fae0002pknceyylckpl,рассказ,200,да,2026-08-24T20:03:20.157Z,да,,на себя,3,2,3,Опоздание на репетицию — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqdsz002oqwncp4q2ku3e,рассказ,200,да,2026-08-24T20:03:04.543Z,да,,на себя,3,2,3,Последний поезд — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqyqr006qqwnca6u8st5s,рассказ,200,да,2026-08-24T20:03:14.640Z,да,,на себя,3,2,1,"Плати, сколько можешь — рассказ на русском (B1) | RusoFácilapp"
https://rusofacilapp.com/ru/stories/cmsxtqh8t003eqwncsnq2cgae,рассказ,200,да,2026-08-24T20:03:05.406Z,да,,на себя,3,2,4,Поход выходного дня — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqwim006bqwnc45p2v3rt,рассказ,200,да,2026-08-24T20:03:13.623Z,да,,на себя,3,2,2,Сбор для Марины — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr7jd008eqwnctt3hubpt,рассказ,200,да,2026-08-24T20:03:19.317Z,да,,на себя,3,2,2,Скинулись на новый лифт — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqn96004iqwncuza5a7nk,рассказ,200,да,2026-08-24T20:03:08.745Z,да,,на себя,3,2,3,Сигнал в грозу — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr5di007zqwnch0ct3h94,рассказ,200,да,2026-08-24T20:03:17.402Z,да,,на себя,3,2,1,Ремонт крыши после урагана — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr0hg0070qwncn7jx57au,рассказ,200,да,2026-08-24T20:03:15.328Z,да,,на себя,3,2,3,Ремонт велосипеда — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqy9c006lqwnc5ycvs49b,рассказ,200,да,2026-08-24T20:03:14.350Z,да,,на себя,3,2,1,Свидание вслепую с книгой — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqdvx002pqwnc3nonl9m3,рассказ,200,да,2026-08-24T20:03:04.616Z,да,,на себя,3,2,2,Спор из-за пульта — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr1ha007aqwnc8men8hy7,рассказ,200,да,2026-08-24T20:03:15.895Z,да,,на себя,3,2,2,Собеседование на новую работу — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqs3a005hqwnc15l2fmbs,рассказ,200,да,2026-08-24T20:03:10.836Z,да,,на себя,3,2,1,Спор из-за забора — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqurv0061qwnclwh89k2a,рассказ,200,да,2026-08-24T20:03:13.022Z,да,,на себя,3,2,1,Разносчик газет — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq09r0003qwncbmiro935,рассказ,200,да,2026-08-27T15:52:14.607Z,да,,на себя,3,2,4,Сказка о рыбаке и рыбке — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqcfy002hqwnciitvaa2h,рассказ,200,да,2026-08-24T20:03:04.095Z,да,,на себя,3,2,2,Собеседование мечты — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq5qv0016qwncw16ecuru,рассказ,200,да,2026-08-24T20:03:02.900Z,да,,на себя,3,2,2,Стрекоза и Муравей — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqg9c0034qwncte746c35,рассказ,200,да,2026-08-24T20:03:04.799Z,да,,на себя,3,2,1,Соперницы в кондитерской — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq4ta000xqwncxq8z43tk,рассказ,200,да,2026-08-24T20:03:02.386Z,да,,на себя,3,2,4,Соседка сверху — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqil2003lqwnc2pd5kouk,рассказ,200,да,2026-08-24T20:03:06.790Z,да,,на себя,3,2,1,Травма перед финалом — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqpff004xqwncn775aybm,рассказ,200,да,2026-08-24T20:03:09.676Z,да,,на себя,3,2,3,Стриж на балконе — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq0mn0007qwncc1mkgl2c,рассказ,200,да,2026-08-24T20:03:01.378Z,да,,на себя,3,2,1,Толстый и тонкий — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqgci0035qwncwgo5vmse,рассказ,200,да,2026-08-24T20:03:04.851Z,да,,на себя,3,2,2,Тихий напарник — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr5vx0084qwncu97mxf3i,рассказ,200,да,2026-08-24T20:03:18.701Z,да,,на себя,3,2,2,Урок кулинарии по видеозвонку — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq0pp0008qwncp8zeg0ij,рассказ,200,да,2026-08-17T22:47:02.173Z,да,,на себя,3,2,1,Хамелеон — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqnqw004nqwnctu58f9zi,рассказ,200,да,2026-08-24T20:03:09.034Z,да,,на себя,3,2,2,Стук на повороте — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqx0z006gqwnc05e5ck93,рассказ,200,да,2026-08-24T20:03:14.033Z,да,,на себя,3,2,2,Учитель на один день — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqgy4003bqwncxd4332gz,рассказ,200,да,2026-08-24T20:03:05.217Z,да,,на себя,3,2,4,Урок от дочери — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtql1j0043qwnc27grrpla,рассказ,200,да,2026-08-24T20:03:07.849Z,да,,на себя,3,2,1,Три попытки входа — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtquut0062qwncyl6i2cww,рассказ,200,да,2026-08-24T20:03:13.087Z,да,,на себя,3,2,1,Авария на сайте — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqftv0030qwncbj9ko4q9,рассказ,200,да,2026-08-25T02:40:30.079Z,да,,на себя,3,2,3,Анонимная записка — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqlko0048qwnctsqtc2le,рассказ,200,да,2026-08-24T20:03:08.146Z,да,,на себя,3,2,2,Честный отказ — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr0z80075qwnc16mcnwpo,рассказ,200,да,2026-08-24T20:03:15.608Z,да,,на себя,3,2,3,Чемодан не долетел — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq9w7001xqwncpsdyhjdy,рассказ,200,да,2026-08-24T20:03:03.128Z,да,,на себя,3,2,3,Шахматы в парке — рассказ на русском (B1) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq9fw001tqwnczs6dvfr9,рассказ,200,да,2026-08-25T02:40:29.388Z,да,,на себя,3,2,4,Бабушка на связи — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqnu2004oqwnc97tqklja,рассказ,200,да,2026-08-24T20:03:09.103Z,да,,на себя,3,2,1,Балконный сад — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq0gh0005qwncjblja933,рассказ,200,да,2026-08-25T02:40:28.444Z,да,,на себя,3,2,5,Ванька — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq2nm000jqwncg26mu94q,рассказ,200,да,2026-08-25T02:40:28.636Z,да,,на себя,3,2,2,Воробей — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr1kq007bqwnc78u9ar68,рассказ,200,да,2026-08-24T20:03:15.952Z,да,,на себя,3,2,2,Благотворительный концерт студентов — рассказ на русском (B2)
https://rusofacilapp.com/ru/stories/cmsxtq4yx000yqwnc672gqn8w,рассказ,200,да,2026-08-25T02:40:28.927Z,да,,на себя,3,2,2,Алгоритм — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqbhv0027qwncdk391jg4,рассказ,200,да,2026-08-25T02:40:29.507Z,да,,на себя,3,2,2,Голос совести — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq3q8000tqwnceo76o3q8,рассказ,200,да,2026-08-25T02:40:28.715Z,да,,на себя,3,2,1,Дама с собачкой — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq529000zqwncni4680kh,рассказ,200,да,2026-08-25T02:40:29.001Z,да,,на себя,3,2,2,Голос из прошлого — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqko9003zqwncf354nwva,рассказ,200,да,2026-08-25T02:40:30.269Z,да,,на себя,3,2,2,Дневник прабабушки — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqbeq0026qwncke8rtwid,рассказ,200,да,2026-08-25T02:40:29.445Z,да,,на себя,3,2,2,Данко — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr7mc008fqwncvamyyb7e,рассказ,200,да,2026-08-24T20:03:19.369Z,да,,на себя,3,2,3,Дебютный проект — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqmu9004eqwncbpld7qa4,рассказ,200,да,2026-08-25T02:40:30.445Z,да,,на себя,3,2,2,Двойное свидание — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmt07mslv0003banc915aqudl,рассказ,200,да,2026-08-24T20:03:20.499Z,да,,на себя,3,2,3,Жестовый перевод на концерте — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqx4p006hqwnc3ufgzj0x,рассказ,200,да,2026-08-24T20:03:14.098Z,да,,на себя,3,2,3,Доставка под дождём — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqwm0006cqwncpctc0w08,рассказ,200,да,2026-08-24T20:03:13.680Z,да,,на себя,3,2,3,Звонок в прямом эфире — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq4gl000uqwncuk4shlmy,рассказ,200,да,2026-08-25T02:40:28.787Z,да,,на себя,3,2,1,Куст сирени — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr2qg007gqwncvbyrpls1,рассказ,200,да,2026-08-24T20:03:16.265Z,да,,на себя,3,2,2,Мастер-класс по резьбе по дереву — рассказ на русском (B2)
https://rusofacilapp.com/ru/stories/cmsxtqnct004jqwnc5agj56rx,рассказ,200,да,2026-08-25T02:40:30.518Z,да,,на себя,3,2,2,Мягкая правда — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqeq6002wqwnchnyzj6yc,рассказ,200,да,2026-08-25T02:40:29.812Z,да,,на себя,3,2,3,Ответить всем — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq6qv0018qwnc1thrdvi3,рассказ,200,да,2026-08-25T02:40:29.124Z,да,,на себя,3,2,2,Наследство — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqw0g0067qwncri2zqoho,рассказ,200,да,2026-08-24T20:03:13.389Z,да,,на себя,3,2,3,Ночное дежурство в клинике — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqp05004tqwnck0oqlkob,рассказ,200,да,2026-08-24T20:03:09.446Z,да,,на себя,3,2,1,Коса для внучки — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtq5u70017qwncuq2bbr5j,рассказ,200,да,2026-08-25T02:40:29.062Z,да,,на себя,3,2,2,Морозко — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqpig004yqwnc53cpfalb,рассказ,200,да,2026-08-24T20:03:09.737Z,да,,на себя,3,2,3,Общее открытие — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqso3005nqwnciux9uj86,рассказ,200,да,2026-08-24T20:03:11.190Z,да,,на себя,3,2,4,Ошибка нового повара — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqeu8002xqwncr0syp3uz,рассказ,200,да,2026-08-25T02:40:29.873Z,да,,на себя,3,2,3,Пианино за стеной — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqtu8005sqwncxgt39wtd,рассказ,200,да,2026-08-24T20:03:12.453Z,да,,на себя,3,2,2,Письма в стене — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqzcm006wqwncfn843vgj,рассказ,200,да,2026-08-24T20:03:14.999Z,да,,на себя,3,2,3,Последнее кукольное представление — рассказ на русском (B2)
https://rusofacilapp.com/ru/stories/cmsxtqyve006rqwncbma3h0f9,рассказ,200,да,2026-08-24T20:03:14.698Z,да,,на себя,3,2,1,Питч для книжного магазина — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqbme0028qwncwfcuf5mc,рассказ,200,да,2026-08-25T02:40:29.569Z,да,,на себя,3,2,1,Письмо через двадцать лет — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqyck006mqwncdmlezxvj,рассказ,200,да,2026-08-24T20:03:14.411Z,да,,на себя,3,2,1,Посадка воздушного шара — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr3p6007qqwncrxheog7r,рассказ,200,да,2026-08-24T20:03:16.848Z,да,,на себя,3,2,1,Подкаст из бабушкиной кухни — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqbpv0029qwnc0vy7m6yl,рассказ,200,да,2026-08-25T02:40:29.632Z,да,,на себя,3,2,1,Последний клиент — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqrnp005dqwncsh49pery,рассказ,200,да,2026-08-24T20:03:10.594Z,да,,на себя,3,2,3,Свет в чужом окне — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr5ht0080qwncleu129aw,рассказ,200,да,2026-08-24T20:03:18.452Z,да,,на себя,3,2,1,Первый матч женской хоккейной команды — рассказ на русском (B2)
https://rusofacilapp.com/ru/stories/cmsxtr8fl008pqwnc9rxah0hj,рассказ,200,да,2026-08-24T20:03:19.938Z,да,,на себя,3,2,2,Первый самостоятельный заказ — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr1250076qwncp6jy8wg3,рассказ,200,да,2026-08-24T20:03:15.662Z,да,,на себя,3,2,3,Реставрация старого маяка — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtr46v007vqwncdh8b3l4p,рассказ,200,да,2026-08-24T20:03:17.170Z,да,,на себя,3,2,1,Реставрация старого трамвая — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqpyp0053qwnc2x5g3c7f,рассказ,200,да,2026-08-24T20:03:10.008Z,да,,на себя,3,2,3,Слух наполовину — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqudm005xqwncosw1c8eh,рассказ,200,да,2026-08-24T20:03:12.792Z,да,,на себя,3,2,1,Раненая ласточка — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqexg002yqwncfc8wdzjg,рассказ,200,да,2026-08-25T02:40:29.934Z,да,,на себя,3,2,3,Соседи по общежитию — рассказ на русском (B2) | RusoFácilapp
https://rusofacilapp.com/ru/stories/cmsxtqfy30031qwnc7dogiehb,рассказ,200,да,2026-08-25T02:40:30.148Z,да,,на себя,3,2,4,Старая библиотека — рассказ на русском (B2) | RusoFácilapp
